track_popularity,track_name,track_artists,track_album_name,track_href,track_album_href,track_id,track_album_id,track_album_release_date,track_type,track_album_type,track_is_local,owner_id
62.0,E.T.,['Katy Perry'],Katy Perry - Teenage Dream: The Complete Confection,https://api.spotify.com/v1/tracks/4z8ssgZfs5TzKiO8HaGWXO,https://api.spotify.com/v1/albums/5BvgP623rtvlc0HDcpzquz,4z8ssgZfs5TzKiO8HaGWXO,5BvgP623rtvlc0HDcpzquz,2012-03-12,track,album,False,angelus_
66.0,Teenage Dream,['Katy Perry'],Katy Perry - Teenage Dream: The Complete Confection,https://api.spotify.com/v1/tracks/55qBw1900pZKfXJ6Q9A2Lc,https://api.spotify.com/v1/albums/5BvgP623rtvlc0HDcpzquz,55qBw1900pZKfXJ6Q9A2Lc,5BvgP623rtvlc0HDcpzquz,2012-03-12,track,album,False,angelus_
70.0,Firework,['Katy Perry'],Katy Perry - Teenage Dream: The Complete Confection,https://api.spotify.com/v1/tracks/4lCv7b86sLynZbXhfScfm2,https://api.spotify.com/v1/albums/5BvgP623rtvlc0HDcpzquz,4lCv7b86sLynZbXhfScfm2,5BvgP623rtvlc0HDcpzquz,2012-03-12,track,album,False,angelus_
15.0,Roar,['Katy Perry'],PRISM (Deluxe),https://api.spotify.com/v1/tracks/3bDGwl0X3EjQmIyFD1uif5,https://api.spotify.com/v1/albums/4lFDt4sVpCni9DRHRmDjgG,3bDGwl0X3EjQmIyFD1uif5,4lFDt4sVpCni9DRHRmDjgG,2013-01-01,track,album,False,angelus_
0.0,Legendary Lovers,['Katy Perry'],PRISM (Deluxe),https://api.spotify.com/v1/tracks/4kkDQNeYyLe9MxFAncbkoa,https://api.spotify.com/v1/albums/4lFDt4sVpCni9DRHRmDjgG,4kkDQNeYyLe9MxFAncbkoa,4lFDt4sVpCni9DRHRmDjgG,2013-01-01,track,album,False,angelus_
0.0,Walking On Air,['Katy Perry'],PRISM (Deluxe),https://api.spotify.com/v1/tracks/6AKwq3GXDJbLQ1wkBlDf3T,https://api.spotify.com/v1/albums/4lFDt4sVpCni9DRHRmDjgG,6AKwq3GXDJbLQ1wkBlDf3T,4lFDt4sVpCni9DRHRmDjgG,2013-01-01,track,album,False,angelus_
15.0,Dark Horse,"['Katy Perry', 'Juicy J']",PRISM (Deluxe),https://api.spotify.com/v1/tracks/4kgsK0fftHtg9gZOzkU5T2,https://api.spotify.com/v1/albums/4lFDt4sVpCni9DRHRmDjgG,4kgsK0fftHtg9gZOzkU5T2,4lFDt4sVpCni9DRHRmDjgG,2013-01-01,track,album,False,angelus_
0.0,Ghost,['Katy Perry'],PRISM (Deluxe),https://api.spotify.com/v1/tracks/1JZxnG4LkMfcV3DXQTOWfL,https://api.spotify.com/v1/albums/4lFDt4sVpCni9DRHRmDjgG,1JZxnG4LkMfcV3DXQTOWfL,4lFDt4sVpCni9DRHRmDjgG,2013-01-01,track,album,False,angelus_
44.0,Inside Out,['Britney Spears'],Femme Fatale (Deluxe Version),https://api.spotify.com/v1/tracks/1MXmaCZEtfPrCbtYjJIbzl,https://api.spotify.com/v1/albums/0oFBaXLFsUVa2gEmJf4FcJ,1MXmaCZEtfPrCbtYjJIbzl,0oFBaXLFsUVa2gEmJf4FcJ,2011-03-25,track,album,False,angelus_
61.0,Criminal,['Britney Spears'],Femme Fatale (Deluxe Version),https://api.spotify.com/v1/tracks/6T689Jvh5KrSXyaPtUWZtQ,https://api.spotify.com/v1/albums/0oFBaXLFsUVa2gEmJf4FcJ,6T689Jvh5KrSXyaPtUWZtQ,0oFBaXLFsUVa2gEmJf4FcJ,2011-03-25,track,album,False,angelus_
0.0,Womanizer,['Britney Spears'],Circus,https://api.spotify.com/v1/tracks/3vIumIBSJlTBkHnTf0bEUv,https://api.spotify.com/v1/albums/5sS6WW7iqNrwHDO5MPqexs,3vIumIBSJlTBkHnTf0bEUv,5sS6WW7iqNrwHDO5MPqexs,2008-11-28,track,album,False,angelus_
0.0,Circus,['Britney Spears'],Circus,https://api.spotify.com/v1/tracks/1BTl8TeBdSmRyd5ZjH2uF1,https://api.spotify.com/v1/albums/5sS6WW7iqNrwHDO5MPqexs,1BTl8TeBdSmRyd5ZjH2uF1,5sS6WW7iqNrwHDO5MPqexs,2008-11-28,track,album,False,angelus_
0.0,If U Seek Amy,['Britney Spears'],Circus,https://api.spotify.com/v1/tracks/41FC8ZiAPXlzyEjN8SQ0Bf,https://api.spotify.com/v1/albums/5sS6WW7iqNrwHDO5MPqexs,41FC8ZiAPXlzyEjN8SQ0Bf,5sS6WW7iqNrwHDO5MPqexs,2008-11-28,track,album,False,angelus_
58.0,No (feat. Gustavo Cerati),"['Shakira', 'Gustavo Cerati']","Fijación Oral, Vol. 1",https://api.spotify.com/v1/tracks/0J6dOwflFSy3h1AoKmkqKc,https://api.spotify.com/v1/albums/3zHPYwiMJqa3hTBgk695Ae,0J6dOwflFSy3h1AoKmkqKc,3zHPYwiMJqa3hTBgk695Ae,2005-06-03,track,album,False,angelus_
0.0,Weak,['Melanie C'],Weak,https://api.spotify.com/v1/tracks/34VhcpoiRxlMP5S0uHSRv8,https://api.spotify.com/v1/albums/1FPCCM8bK8AKCLVtfPVtGq,34VhcpoiRxlMP5S0uHSRv8,1FPCCM8bK8AKCLVtfPVtGq,2011-11-13,track,album,False,angelus_
0.0,Stronger,['Melanie C'],Weak,https://api.spotify.com/v1/tracks/3k3k11VQyVybcbPFAwyqGN,https://api.spotify.com/v1/albums/1FPCCM8bK8AKCLVtfPVtGq,3k3k11VQyVybcbPFAwyqGN,1FPCCM8bK8AKCLVtfPVtGq,2011-11-13,track,album,False,angelus_
0.0,The Sea,['Melanie C'],The Sea,https://api.spotify.com/v1/tracks/36UeDTgZjI2FOgmGftb56P,https://api.spotify.com/v1/albums/3QWdg7H18jh8DC0Z4SjFNW,36UeDTgZjI2FOgmGftb56P,3QWdg7H18jh8DC0Z4SjFNW,2011-09-04,track,album,False,angelus_
0.0,Weak,['Melanie C'],The Sea,https://api.spotify.com/v1/tracks/0Fz7kJUqCSxfEVv6fYvZl8,https://api.spotify.com/v1/albums/3QWdg7H18jh8DC0Z4SjFNW,0Fz7kJUqCSxfEVv6fYvZl8,3QWdg7H18jh8DC0Z4SjFNW,2011-09-04,track,album,False,angelus_
0.0,Think About It,['Melanie C'],The Sea,https://api.spotify.com/v1/tracks/0dLWuprQ5EvqXkXw8AR1gV,https://api.spotify.com/v1/albums/3QWdg7H18jh8DC0Z4SjFNW,0dLWuprQ5EvqXkXw8AR1gV,3QWdg7H18jh8DC0Z4SjFNW,2011-09-04,track,album,False,angelus_
0.0,Understand,['Melanie C'],This Time,https://api.spotify.com/v1/tracks/6kYCJIr4Q8hqIDvW6lZNVX,https://api.spotify.com/v1/albums/3JEOpXfnXksalSJ1nGzSSo,6kYCJIr4Q8hqIDvW6lZNVX,3JEOpXfnXksalSJ1nGzSSo,2007,track,album,False,angelus_
0.0,This Time,['Melanie C'],This Time,https://api.spotify.com/v1/tracks/0P690O51n1h7pqfEUm1R83,https://api.spotify.com/v1/albums/3JEOpXfnXksalSJ1nGzSSo,0P690O51n1h7pqfEUm1R83,3JEOpXfnXksalSJ1nGzSSo,2007,track,album,False,angelus_
0.0,Carolyna,['Melanie C'],This Time,https://api.spotify.com/v1/tracks/2hpuByYysWTtXwbT7My0Ht,https://api.spotify.com/v1/albums/3JEOpXfnXksalSJ1nGzSSo,2hpuByYysWTtXwbT7My0Ht,3JEOpXfnXksalSJ1nGzSSo,2007,track,album,False,angelus_
0.0,Beautiful Intentions,['Melanie C'],Beautiful Intentions,https://api.spotify.com/v1/tracks/6deOZVL7DRRbIvi22emfRH,https://api.spotify.com/v1/albums/4nWcDVKRdCmxI3jdp88pof,6deOZVL7DRRbIvi22emfRH,4nWcDVKRdCmxI3jdp88pof,2005,track,album,False,angelus_
0.0,Next Best Superstar,['Melanie C'],Beautiful Intentions,https://api.spotify.com/v1/tracks/5nzSSZVhnBDM91JNiVBJ92,https://api.spotify.com/v1/albums/4nWcDVKRdCmxI3jdp88pof,5nzSSZVhnBDM91JNiVBJ92,4nWcDVKRdCmxI3jdp88pof,2005,track,album,False,angelus_
0.0,Better Alone,['Melanie C'],Beautiful Intentions,https://api.spotify.com/v1/tracks/7gfZyQGWgChjoiL43MHNBF,https://api.spotify.com/v1/albums/4nWcDVKRdCmxI3jdp88pof,7gfZyQGWgChjoiL43MHNBF,4nWcDVKRdCmxI3jdp88pof,2005,track,album,False,angelus_
39.0,Northern Star,['Melanie C'],Northern Star,https://api.spotify.com/v1/tracks/1NRl73336Q4SFLH2DqurzS,https://api.spotify.com/v1/albums/6TjfhQSmmBOEwIXkoT3fdZ,1NRl73336Q4SFLH2DqurzS,6TjfhQSmmBOEwIXkoT3fdZ,1999,track,album,False,angelus_
25.0,Goin' Down,['Melanie C'],Northern Star,https://api.spotify.com/v1/tracks/28PRXrS8AkRX32FGL6S0DU,https://api.spotify.com/v1/albums/6TjfhQSmmBOEwIXkoT3fdZ,28PRXrS8AkRX32FGL6S0DU,6TjfhQSmmBOEwIXkoT3fdZ,1999,track,album,False,angelus_
44.0,Let Love Lead The Way,['Spice Girls'],Forever,https://api.spotify.com/v1/tracks/5EE1Uzg0JvtBhs6TRs33R0,https://api.spotify.com/v1/albums/4jbWZmf7kRxCBD6tgVepYh,5EE1Uzg0JvtBhs6TRs33R0,4jbWZmf7kRxCBD6tgVepYh,2000-01-01,track,album,False,angelus_
54.0,Too Much,['Spice Girls'],Spiceworld,https://api.spotify.com/v1/tracks/1RQnYh2xw2BPpnzQFbO5r5,https://api.spotify.com/v1/albums/3sr6lAuO3nmB1u8ZuQgpiX,1RQnYh2xw2BPpnzQFbO5r5,3sr6lAuO3nmB1u8ZuQgpiX,1997-01-01,track,album,False,angelus_
40.0,Headlines (Friendship Never Ends) - Radio Version,['Spice Girls'],Headlines (Friendship Never Ends),https://api.spotify.com/v1/tracks/4ll3zqElfObKDVSIitAIga,https://api.spotify.com/v1/albums/57lvVchSIRneTpEjwdlKdi,4ll3zqElfObKDVSIitAIga,57lvVchSIRneTpEjwdlKdi,2007-11-05,track,album,False,angelus_
13.0,Lift Me Up,['Geri Halliwell'],Lift Me Up,https://api.spotify.com/v1/tracks/7ehWCI6nGiwBAS6XCc9Zkw,https://api.spotify.com/v1/albums/5IbIZhen8DvPrJWunRQ7X0,7ehWCI6nGiwBAS6XCc9Zkw,5IbIZhen8DvPrJWunRQ7X0,1999,track,album,False,angelus_
0.0,Early Winter,['Gwen Stefani'],The Sweet Escape (International Version),https://api.spotify.com/v1/tracks/1EyKXIC7M4Qd6wJgU3nP1W,https://api.spotify.com/v1/albums/2uoNsOC1w0zkRp0TE2uzuI,1EyKXIC7M4Qd6wJgU3nP1W,2uoNsOC1w0zkRp0TE2uzuI,2006-01-01,track,album,False,angelus_
0.0,4 In The Morning,['Gwen Stefani'],The Sweet Escape (International Version),https://api.spotify.com/v1/tracks/0DtvOe5GB7CFqalrrV5DGi,https://api.spotify.com/v1/albums/2uoNsOC1w0zkRp0TE2uzuI,0DtvOe5GB7CFqalrrV5DGi,2uoNsOC1w0zkRp0TE2uzuI,2006-01-01,track,album,False,angelus_
1.0,Cool,['Gwen Stefani'],Love Angel Music Baby (Deluxe Version),https://api.spotify.com/v1/tracks/7AA0HJeE0ZvjK9QMxcL55v,https://api.spotify.com/v1/albums/7jKNCNsBkH7jV61ap865nF,7AA0HJeE0ZvjK9QMxcL55v,7jKNCNsBkH7jV61ap865nF,2005-01-01,track,album,False,angelus_
0.0,The Real Thing - Slow Jam Mix,['Gwen Stefani'],Love Angel Music Baby (Deluxe Version),https://api.spotify.com/v1/tracks/48WxzRoPWPOvpUxMStPv5u,https://api.spotify.com/v1/albums/7jKNCNsBkH7jV61ap865nF,48WxzRoPWPOvpUxMStPv5u,7jKNCNsBkH7jV61ap865nF,2005-01-01,track,album,False,angelus_
49.0,Drunk in Love,"['Beyoncé', 'JAY Z']",BEYONCÉ,https://api.spotify.com/v1/tracks/5EmCpD8tUj78VW3kgaEjME,https://api.spotify.com/v1/albums/2noKUZhXwUhPQMgSr56T4G,5EmCpD8tUj78VW3kgaEjME,2noKUZhXwUhPQMgSr56T4G,2013-12-20,track,album,False,angelus_
0.0,I Hate This Part,['The Pussycat Dolls'],Doll Domination (Revised International Version),https://api.spotify.com/v1/tracks/7f257Jcf8IawYIP24EArht,https://api.spotify.com/v1/albums/6WGJ3lgccWlOoOQLFyjvBe,7f257Jcf8IawYIP24EArht,6WGJ3lgccWlOoOQLFyjvBe,2008,track,album,False,angelus_
0.0,Out Of This Club,"['The Pussycat Dolls', 'R. Kelly', 'Polow Da Don']",Doll Domination (Revised International Version),https://api.spotify.com/v1/tracks/0XxhrW4ziXB5u4xKik0gyD,https://api.spotify.com/v1/albums/6WGJ3lgccWlOoOQLFyjvBe,0XxhrW4ziXB5u4xKik0gyD,6WGJ3lgccWlOoOQLFyjvBe,2008,track,album,False,angelus_
4.0,Hush Hush; Hush Hush,['The Pussycat Dolls'],Doll Domination (Revised International Version),https://api.spotify.com/v1/tracks/27BJvohzeadNRclYHPV3Gl,https://api.spotify.com/v1/albums/6WGJ3lgccWlOoOQLFyjvBe,27BJvohzeadNRclYHPV3Gl,6WGJ3lgccWlOoOQLFyjvBe,2008,track,album,False,angelus_
9.0,Stickwitu,['The Pussycat Dolls'],PCD (Revised International Version),https://api.spotify.com/v1/tracks/5qmXgeIDa1lXB07pgAVlNM,https://api.spotify.com/v1/albums/0ylxpXE00fVxh6d60tevT8,5qmXgeIDa1lXB07pgAVlNM,0ylxpXE00fVxh6d60tevT8,2005-01-01,track,album,False,angelus_
0.0,Tainted Love/ Where Did Our Love Go,['The Pussycat Dolls'],PCD (Revised International Version),https://api.spotify.com/v1/tracks/1Fewpi8rq3L7b7n1sHeZew,https://api.spotify.com/v1/albums/0ylxpXE00fVxh6d60tevT8,1Fewpi8rq3L7b7n1sHeZew,0ylxpXE00fVxh6d60tevT8,2005-01-01,track,album,False,angelus_
7.0,Can't Remember to Forget You,"['Shakira', 'Rihanna']",Can't Remember to Forget You,https://api.spotify.com/v1/tracks/0BBj0SW3vef8UNzTg4lwH9,https://api.spotify.com/v1/albums/312PrQWpDiQShcDO89klNY,0BBj0SW3vef8UNzTg4lwH9,312PrQWpDiQShcDO89klNY,2014-01-13,track,album,False,angelus_
54.0,Get Outta My Way,['Kylie Minogue'],Aphrodite,https://api.spotify.com/v1/tracks/2VZ5Vtjn16RThAvaFz3sJZ,https://api.spotify.com/v1/albums/3V5sFyVl69QrnHkZ8tcWnI,2VZ5Vtjn16RThAvaFz3sJZ,3V5sFyVl69QrnHkZ8tcWnI,2010-07-05,track,album,False,angelus_
55.0,All the Lovers,['Kylie Minogue'],Aphrodite,https://api.spotify.com/v1/tracks/18JKvOJ3cXbGUePQWT3bLW,https://api.spotify.com/v1/albums/3V5sFyVl69QrnHkZ8tcWnI,18JKvOJ3cXbGUePQWT3bLW,3V5sFyVl69QrnHkZ8tcWnI,2010-07-05,track,album,False,angelus_
68.0,Adore You,['Miley Cyrus'],Bangerz (Deluxe Version),https://api.spotify.com/v1/tracks/5AnCLGg35ziFOloEnXK4uu,https://api.spotify.com/v1/albums/3RDqXDc1bAETps54MSSOW0,5AnCLGg35ziFOloEnXK4uu,3RDqXDc1bAETps54MSSOW0,2013-10-04,track,album,False,angelus_
0.0,Best Friend (Video Interlude) - MDNA World Tour / Live 2012,['Madonna'],MDNA World Tour,https://api.spotify.com/v1/tracks/1QSLYjZULrOk0GNH0dVMgU,https://api.spotify.com/v1/albums/0NW15qA5NLtWtu4sCxRE4E,1QSLYjZULrOk0GNH0dVMgU,0NW15qA5NLtWtu4sCxRE4E,2013-01-01,track,album,False,angelus_
0.0,Open Your Heart - MDNA World Tour / Live 2012,['Madonna'],MDNA World Tour,https://api.spotify.com/v1/tracks/3ekaloQ87TWVjFQpgRCmZf,https://api.spotify.com/v1/albums/0NW15qA5NLtWtu4sCxRE4E,3ekaloQ87TWVjFQpgRCmZf,0NW15qA5NLtWtu4sCxRE4E,2013-01-01,track,album,False,angelus_
0.0,Love Spent - MDNA World Tour / Live 2012,['Madonna'],MDNA World Tour,https://api.spotify.com/v1/tracks/4IdsAzeozEN7MVmEVO23OX,https://api.spotify.com/v1/albums/0NW15qA5NLtWtu4sCxRE4E,4IdsAzeozEN7MVmEVO23OX,0NW15qA5NLtWtu4sCxRE4E,2013-01-01,track,album,False,angelus_
0.0,Nobody Knows Me (Video Interlude) - MDNA World Tour / Live 2012,['Madonna'],MDNA World Tour,https://api.spotify.com/v1/tracks/3ocmEMQ2JOdQOFK58cIHrf,https://api.spotify.com/v1/albums/0NW15qA5NLtWtu4sCxRE4E,3ocmEMQ2JOdQOFK58cIHrf,0NW15qA5NLtWtu4sCxRE4E,2013-01-01,track,album,False,angelus_
38.0,Masterpiece,['Madonna'],MDNA,https://api.spotify.com/v1/tracks/15s020BUq1jO7wIxtfKuOu,https://api.spotify.com/v1/albums/2trAegxlPgPnZHfYrUNvp0,15s020BUq1jO7wIxtfKuOu,2trAegxlPgPnZHfYrUNvp0,2012-01-01,track,album,False,angelus_
28.0,Falling Free,['Madonna'],MDNA,https://api.spotify.com/v1/tracks/36gVA7SS0JkBvaMQmAjQO7,https://api.spotify.com/v1/albums/2trAegxlPgPnZHfYrUNvp0,36gVA7SS0JkBvaMQmAjQO7,2trAegxlPgPnZHfYrUNvp0,2012-01-01,track,album,False,angelus_
32.0,Isaac - Live,['Madonna'],The Confessions Tour (Live),https://api.spotify.com/v1/tracks/2ShIR4uxtJ57QoL4lFA9Su,https://api.spotify.com/v1/albums/0tZyRisNOqyEjioXosI3Lm,2ShIR4uxtJ57QoL4lFA9Su,0tZyRisNOqyEjioXosI3Lm,2007-01-30,track,album,False,angelus_
38.0,Erotica - Live,['Madonna'],The Confessions Tour (Live),https://api.spotify.com/v1/tracks/3vVzPjQnVpskR8PBf2ajm7,https://api.spotify.com/v1/albums/0tZyRisNOqyEjioXosI3Lm,3vVzPjQnVpskR8PBf2ajm7,0tZyRisNOqyEjioXosI3Lm,2007-01-30,track,album,False,angelus_
44.0,Forbidden Love,['Madonna'],Confessions on a Dance Floor,https://api.spotify.com/v1/tracks/2DuaKXVHCHSSTTeOnYSMG9,https://api.spotify.com/v1/albums/1hg0pQJLE9dzfT1kgZtDPr,2DuaKXVHCHSSTTeOnYSMG9,1hg0pQJLE9dzfT1kgZtDPr,2005-11-11,track,album,False,angelus_
41.0,Love Profusion,['Madonna'],American Life,https://api.spotify.com/v1/tracks/5NDS6qHwbOmVqZgTvtC66y,https://api.spotify.com/v1/albums/6makHXbA3KBYNlYEPXyFJW,5NDS6qHwbOmVqZgTvtC66y,6makHXbA3KBYNlYEPXyFJW,2003-04-22,track,album,False,angelus_
38.0,Nothing Fails,['Madonna'],American Life,https://api.spotify.com/v1/tracks/6ZUDEcfkOP6R9g6noBrIW4,https://api.spotify.com/v1/albums/6makHXbA3KBYNlYEPXyFJW,6ZUDEcfkOP6R9g6noBrIW4,6makHXbA3KBYNlYEPXyFJW,2003-04-22,track,album,False,angelus_
33.0,Intervention,['Madonna'],American Life,https://api.spotify.com/v1/tracks/7BxLHR4ApH0n4rx10KAWOo,https://api.spotify.com/v1/albums/6makHXbA3KBYNlYEPXyFJW,7BxLHR4ApH0n4rx10KAWOo,6makHXbA3KBYNlYEPXyFJW,2003-04-22,track,album,False,angelus_
34.0,X-Static Process,['Madonna'],American Life,https://api.spotify.com/v1/tracks/2dA8y5fJj2ZzfUVCJ2VlZU,https://api.spotify.com/v1/albums/6makHXbA3KBYNlYEPXyFJW,2dA8y5fJj2ZzfUVCJ2VlZU,6makHXbA3KBYNlYEPXyFJW,2003-04-22,track,album,False,angelus_
33.0,Mother and Father,['Madonna'],American Life,https://api.spotify.com/v1/tracks/2TVCBHdkogeEwIqnm35kI2,https://api.spotify.com/v1/albums/6makHXbA3KBYNlYEPXyFJW,2TVCBHdkogeEwIqnm35kI2,6makHXbA3KBYNlYEPXyFJW,2003-04-22,track,album,False,angelus_
33.0,Easy Ride,['Madonna'],American Life,https://api.spotify.com/v1/tracks/2fooQAzu37aKcCRoP6KpfQ,https://api.spotify.com/v1/albums/6makHXbA3KBYNlYEPXyFJW,2fooQAzu37aKcCRoP6KpfQ,6makHXbA3KBYNlYEPXyFJW,2003-04-22,track,album,False,angelus_
31.0,Runaway Lover,['Madonna'],Music,https://api.spotify.com/v1/tracks/1WhJtjou6uV9MP9xCpbGdG,https://api.spotify.com/v1/albums/1V342k6sinWc4y4R2iReOu,1WhJtjou6uV9MP9xCpbGdG,1V342k6sinWc4y4R2iReOu,2000-09-19,track,album,False,angelus_
34.0,I Deserve It,['Madonna'],Music,https://api.spotify.com/v1/tracks/7DQ5AJSHY0UGMoxrA4f3nv,https://api.spotify.com/v1/albums/1V342k6sinWc4y4R2iReOu,7DQ5AJSHY0UGMoxrA4f3nv,1V342k6sinWc4y4R2iReOu,2000-09-19,track,album,False,angelus_
33.0,Amazing,['Madonna'],Music,https://api.spotify.com/v1/tracks/1yfmUYrqjMCICcOnHhriFt,https://api.spotify.com/v1/albums/1V342k6sinWc4y4R2iReOu,1yfmUYrqjMCICcOnHhriFt,1V342k6sinWc4y4R2iReOu,2000-09-19,track,album,False,angelus_
33.0,Nobody's Perfect,['Madonna'],Music,https://api.spotify.com/v1/tracks/7CuyDbvmIfYLPuRmdvjZh9,https://api.spotify.com/v1/albums/1V342k6sinWc4y4R2iReOu,7CuyDbvmIfYLPuRmdvjZh9,1V342k6sinWc4y4R2iReOu,2000-09-19,track,album,False,angelus_
42.0,What It Feels Like for a Girl,['Madonna'],Music,https://api.spotify.com/v1/tracks/4ohEI9gzIH5mSK6R6aUssT,https://api.spotify.com/v1/albums/1V342k6sinWc4y4R2iReOu,4ohEI9gzIH5mSK6R6aUssT,1V342k6sinWc4y4R2iReOu,2000-09-19,track,album,False,angelus_
34.0,Paradise (Not for Me),['Madonna'],Music,https://api.spotify.com/v1/tracks/6SMKtnrZX1rAuChCu2W2UY,https://api.spotify.com/v1/albums/1V342k6sinWc4y4R2iReOu,6SMKtnrZX1rAuChCu2W2UY,1V342k6sinWc4y4R2iReOu,2000-09-19,track,album,False,angelus_
32.0,Gone,['Madonna'],Music,https://api.spotify.com/v1/tracks/3bce1jfYQ0yT3Y9PlitWd5,https://api.spotify.com/v1/albums/1V342k6sinWc4y4R2iReOu,3bce1jfYQ0yT3Y9PlitWd5,1V342k6sinWc4y4R2iReOu,2000-09-19,track,album,False,angelus_
55.0,American Pie,['Madonna'],Music,https://api.spotify.com/v1/tracks/3afv9TL8ixr4T9VbiKnrwe,https://api.spotify.com/v1/albums/1V342k6sinWc4y4R2iReOu,3afv9TL8ixr4T9VbiKnrwe,1V342k6sinWc4y4R2iReOu,2000-09-19,track,album,False,angelus_
42.0,Drowned World / Substitute for Love,['Madonna'],Ray of Light (U.S. Version),https://api.spotify.com/v1/tracks/0beXeFEWUYYY13fYVHTtFk,https://api.spotify.com/v1/albums/6cuNyrSmRjBeekioLdLkvI,0beXeFEWUYYY13fYVHTtFk,6cuNyrSmRjBeekioLdLkvI,1998-03-03,track,album,False,angelus_
38.0,Candy Perfume Girl,['Madonna'],Ray of Light (U.S. Version),https://api.spotify.com/v1/tracks/7crZfJQOb8QsLtn3LwwQLK,https://api.spotify.com/v1/albums/6cuNyrSmRjBeekioLdLkvI,7crZfJQOb8QsLtn3LwwQLK,6cuNyrSmRjBeekioLdLkvI,1998-03-03,track,album,False,angelus_
38.0,Skin,['Madonna'],Ray of Light (U.S. Version),https://api.spotify.com/v1/tracks/3EdOkdjZAkSHfZJYPYJ78K,https://api.spotify.com/v1/albums/6cuNyrSmRjBeekioLdLkvI,3EdOkdjZAkSHfZJYPYJ78K,6cuNyrSmRjBeekioLdLkvI,1998-03-03,track,album,False,angelus_
44.0,Nothing Really Matters,['Madonna'],Ray of Light (U.S. Version),https://api.spotify.com/v1/tracks/6bZPQHvekmIFBZZB7nMB5X,https://api.spotify.com/v1/albums/6cuNyrSmRjBeekioLdLkvI,6bZPQHvekmIFBZZB7nMB5X,6cuNyrSmRjBeekioLdLkvI,1998-03-03,track,album,False,angelus_
38.0,Sky Fits Heaven,['Madonna'],Ray of Light (U.S. Version),https://api.spotify.com/v1/tracks/2KuNI576snW2Xlr1y8cMaW,https://api.spotify.com/v1/albums/6cuNyrSmRjBeekioLdLkvI,2KuNI576snW2Xlr1y8cMaW,6cuNyrSmRjBeekioLdLkvI,1998-03-03,track,album,False,angelus_
57.0,Frozen,['Madonna'],Ray of Light (U.S. Version),https://api.spotify.com/v1/tracks/2II03llydk4YnkBBvoYB3B,https://api.spotify.com/v1/albums/6cuNyrSmRjBeekioLdLkvI,2II03llydk4YnkBBvoYB3B,6cuNyrSmRjBeekioLdLkvI,1998-03-03,track,album,False,angelus_
53.0,The Power of Good-Bye,['Madonna'],Ray of Light (U.S. Version),https://api.spotify.com/v1/tracks/01VFDkHBNJcCNUjzD3flWg,https://api.spotify.com/v1/albums/6cuNyrSmRjBeekioLdLkvI,01VFDkHBNJcCNUjzD3flWg,6cuNyrSmRjBeekioLdLkvI,1998-03-03,track,album,False,angelus_
34.0,Mer Girl,['Madonna'],Ray of Light (U.S. Version),https://api.spotify.com/v1/tracks/2mG3ShZcT6xkKRvSrPJZus,https://api.spotify.com/v1/albums/6cuNyrSmRjBeekioLdLkvI,2mG3ShZcT6xkKRvSrPJZus,6cuNyrSmRjBeekioLdLkvI,1998-03-03,track,album,False,angelus_
57.0,Like a Prayer,['Madonna'],Like a Prayer,https://api.spotify.com/v1/tracks/2v7ywbUzCgcVohHaKUcacV,https://api.spotify.com/v1/albums/48AGkmM7iO4jrELRnNZGPV,2v7ywbUzCgcVohHaKUcacV,48AGkmM7iO4jrELRnNZGPV,1989-03-21,track,album,False,angelus_
18.0,Hey You,['Madonna'],Hey You,https://api.spotify.com/v1/tracks/0DBLVKbE3s9vpvFV2SE5px,https://api.spotify.com/v1/albums/1RmFi3anw4bqCBXdgQ3YAr,0DBLVKbE3s9vpvFV2SE5px,1RmFi3anw4bqCBXdgQ3YAr,2007-05-24,track,album,False,angelus_
0.0,Venus,['Lady Gaga'],ARTPOP,https://api.spotify.com/v1/tracks/7889LibI9rezdRXGUYXCCa,https://api.spotify.com/v1/albums/6jdmFLLTid36cnMkMnNu9V,7889LibI9rezdRXGUYXCCa,6jdmFLLTid36cnMkMnNu9V,2013-01-01,track,album,False,angelus_
0.0,Gypsy,['Lady Gaga'],ARTPOP,https://api.spotify.com/v1/tracks/6z5iYZAyJf7iFbFmUBMfLy,https://api.spotify.com/v1/albums/6jdmFLLTid36cnMkMnNu9V,6z5iYZAyJf7iFbFmUBMfLy,6jdmFLLTid36cnMkMnNu9V,2013-01-01,track,album,False,angelus_
37.0,Yoü And I,['Lady Gaga'],Born This Way (International Standard Version),https://api.spotify.com/v1/tracks/2pjZHqU5AnDfwNMa3qpCpA,https://api.spotify.com/v1/albums/30D9CrjDAZRrN7esS8CCgO,2pjZHqU5AnDfwNMa3qpCpA,30D9CrjDAZRrN7esS8CCgO,2011-01-01,track,album,False,angelus_
41.0,The Edge Of Glory,['Lady Gaga'],Born This Way (International Standard Version),https://api.spotify.com/v1/tracks/0ddj5KtNqJ75lOJzgZNFFc,https://api.spotify.com/v1/albums/30D9CrjDAZRrN7esS8CCgO,0ddj5KtNqJ75lOJzgZNFFc,30D9CrjDAZRrN7esS8CCgO,2011-01-01,track,album,False,angelus_
