collaborative,external_urls.spotify,href,id,images,name,owner.display_name,owner.external_urls.spotify,owner.href,owner.id,owner.type,owner.uri,primary_color,public,snapshot_id,tracks.href,tracks.total,type,uri
False,https://open.spotify.com/playlist/4PHoaEfL7bhsa1TYJzVYww,https://api.spotify.com/v1/playlists/4PHoaEfL7bhsa1TYJzVYww,4PHoaEfL7bhsa1TYJzVYww,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/344670dfbf99024ae96f2abad73a84941726b9655669b21b0b64e2b3245bdbc4aafac8cc8c984de979707f56ed355c7944ab227d38c72f068590310aa2a5277597fb68479d40c7b972d216662d67d102', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/344670dfbf99024ae96f2abad73a84941726b9655669b21b0b64e2b3245bdbc4aafac8cc8c984de979707f56ed355c7944ab227d38c72f068590310aa2a5277597fb68479d40c7b972d216662d67d102', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/344670dfbf99024ae96f2abad73a84941726b9655669b21b0b64e2b3245bdbc4aafac8cc8c984de979707f56ed355c7944ab227d38c72f068590310aa2a5277597fb68479d40c7b972d216662d67d102', 'width': 60}]",Dreamy blue,Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,MTAsMjM0YmE3OWJlMzNjZmY4MjU5MzliMDUxZDJlYzNhODU2NzE3ODJlZg==,https://api.spotify.com/v1/playlists/4PHoaEfL7bhsa1TYJzVYww/tracks,5,playlist,spotify:playlist:4PHoaEfL7bhsa1TYJzVYww
False,https://open.spotify.com/playlist/0wcNlQTA76tYfEIvMszQnv,https://api.spotify.com/v1/playlists/0wcNlQTA76tYfEIvMszQnv,0wcNlQTA76tYfEIvMszQnv,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/f1bc7e8b531472a39333213d28a9fdd8fbf7ea19', 'width': None}]",SPLEEN & YūGEN - Depressive Psychosomatic Music,Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,ODIyLGFjMmE0ZjU0YzJjYzNhODc1YWI4YjNkNTc4OWNmNjJiZWQ4YTlkZDI=,https://api.spotify.com/v1/playlists/0wcNlQTA76tYfEIvMszQnv/tracks,669,playlist,spotify:playlist:0wcNlQTA76tYfEIvMszQnv
False,https://open.spotify.com/playlist/30FNISRphamD8M45h3kz88,https://api.spotify.com/v1/playlists/30FNISRphamD8M45h3kz88,30FNISRphamD8M45h3kz88,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/ce346327d6ee9d55c7a51c4b3adf808370bd31fc', 'width': None}]",Café Décadent,Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,MjMsZTc0MmU1OTY3YjI0ZWQ5ZDUzNDBlNTQzMWJmM2ZjYzQyMDZiNjBjMg==,https://api.spotify.com/v1/playlists/30FNISRphamD8M45h3kz88/tracks,16,playlist,spotify:playlist:30FNISRphamD8M45h3kz88
False,https://open.spotify.com/playlist/7dsasLOHge7tk3FGbEnVpw,https://api.spotify.com/v1/playlists/7dsasLOHge7tk3FGbEnVpw,7dsasLOHge7tk3FGbEnVpw,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/1cdef45249a345a51d9c943bba5304e679023fdd', 'width': None}]",Slow,Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,OTkzLDI4MjFlMmY4ZmRlYTBmYTc0MjVmZjEyZmNjZDczODBjMzI5NWRkMjk=,https://api.spotify.com/v1/playlists/7dsasLOHge7tk3FGbEnVpw/tracks,893,playlist,spotify:playlist:7dsasLOHge7tk3FGbEnVpw
False,https://open.spotify.com/playlist/5HExx584YfmNe9KiW4oLi2,https://api.spotify.com/v1/playlists/5HExx584YfmNe9KiW4oLi2,5HExx584YfmNe9KiW4oLi2,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/8f8016e98a0e4ef205ef92f4b52ec47f9fa41561', 'width': None}]",OST/Instrumental Sad,Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,MzM1LDNjN2FhYmM2NjJiZjVjYzhjODZjYTdhMjA5NWYzOGEzZTAxMDgyNDg=,https://api.spotify.com/v1/playlists/5HExx584YfmNe9KiW4oLi2/tracks,322,playlist,spotify:playlist:5HExx584YfmNe9KiW4oLi2
False,https://open.spotify.com/playlist/3phdCSM0ZjQQ348VrNSIqk,https://api.spotify.com/v1/playlists/3phdCSM0ZjQQ348VrNSIqk,3phdCSM0ZjQQ348VrNSIqk,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/1fd3a694f509d4064cc2d112954438c35f35ba66', 'width': None}]",Bajalaspersianas,Ender Quintero,https://open.spotify.com/user/end3r_live,https://api.spotify.com/v1/users/end3r_live,end3r_live,user,spotify:user:end3r_live,,True,NDQyLDI2NDk2ZWZjMjc4ZTVjNWNhYTkyNTU1ODM3ZTc5MWQ1NTNmNmVlMTg=,https://api.spotify.com/v1/playlists/3phdCSM0ZjQQ348VrNSIqk/tracks,373,playlist,spotify:playlist:3phdCSM0ZjQQ348VrNSIqk
False,https://open.spotify.com/playlist/349mGbR7BEWNPwiWwdqGY2,https://api.spotify.com/v1/playlists/349mGbR7BEWNPwiWwdqGY2,349mGbR7BEWNPwiWwdqGY2,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/2069df2c4b102ce4e4938a51b6b4cadfd60ce8a26072343320a01ddb0a605a687be95ae4d7b73c9c9a2b2145f9c65c9a98736e7af6dea99b2c87ab2ad5e59301168e899148ca466ca5e64accab1c2329', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/2069df2c4b102ce4e4938a51b6b4cadfd60ce8a26072343320a01ddb0a605a687be95ae4d7b73c9c9a2b2145f9c65c9a98736e7af6dea99b2c87ab2ad5e59301168e899148ca466ca5e64accab1c2329', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/2069df2c4b102ce4e4938a51b6b4cadfd60ce8a26072343320a01ddb0a605a687be95ae4d7b73c9c9a2b2145f9c65c9a98736e7af6dea99b2c87ab2ad5e59301168e899148ca466ca5e64accab1c2329', 'width': 60}]","In Slow Motion, I Fight the Zombies on Soundrop",Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,MjAsNDkwY2U3MWQ5OTliNDRkZWE4ODE5ZTljZWQwYjk3ODgyYTY1ZGY5MA==,https://api.spotify.com/v1/playlists/349mGbR7BEWNPwiWwdqGY2/tracks,61,playlist,spotify:playlist:349mGbR7BEWNPwiWwdqGY2
False,https://open.spotify.com/playlist/37i9dQZF1DXbvABJXBIyiY,https://api.spotify.com/v1/playlists/37i9dQZF1DXbvABJXBIyiY,37i9dQZF1DXbvABJXBIyiY,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/8b04a20e357ab5c485af164a768e022919a367e4', 'width': None}]",Rainy Day,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,,True,MTU2MzgyMDg2MiwwMDAwMDAwMGQ0MWQ4Y2Q5OGYwMGIyMDRlOTgwMDk5OGVjZjg0Mjdl,https://api.spotify.com/v1/playlists/37i9dQZF1DXbvABJXBIyiY/tracks,40,playlist,spotify:playlist:37i9dQZF1DXbvABJXBIyiY
False,https://open.spotify.com/playlist/7iJmIAeibhs3DqrtFhIynX,https://api.spotify.com/v1/playlists/7iJmIAeibhs3DqrtFhIynX,7iJmIAeibhs3DqrtFhIynX,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/058fba87ac6430ede07f28dcd67ee8462340798d17ba1e3993ee9639a440b6ffb31f501b0efc20236b05cdabfda06cd11a2af40ab4e773ce96d356ab9c68f338a76064ed6a5afc5bcda080e3697de58f', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/058fba87ac6430ede07f28dcd67ee8462340798d17ba1e3993ee9639a440b6ffb31f501b0efc20236b05cdabfda06cd11a2af40ab4e773ce96d356ab9c68f338a76064ed6a5afc5bcda080e3697de58f', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/058fba87ac6430ede07f28dcd67ee8462340798d17ba1e3993ee9639a440b6ffb31f501b0efc20236b05cdabfda06cd11a2af40ab4e773ce96d356ab9c68f338a76064ed6a5afc5bcda080e3697de58f', 'width': 60}]",Para días Pessoa,Néstor Mateos,https://open.spotify.com/user/nestmr,https://api.spotify.com/v1/users/nestmr,nestmr,user,spotify:user:nestmr,,True,NjQsNTNjOGU4MTdlNDI0MzIzYjU0YmQzMjc3NTdmMjc1ZmY5NDYzNzQyNA==,https://api.spotify.com/v1/playlists/7iJmIAeibhs3DqrtFhIynX/tracks,29,playlist,spotify:playlist:7iJmIAeibhs3DqrtFhIynX
False,https://open.spotify.com/playlist/2LnUEhJNnA9a16BUKBDMFV,https://api.spotify.com/v1/playlists/2LnUEhJNnA9a16BUKBDMFV,2LnUEhJNnA9a16BUKBDMFV,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/0a6b1c237ab9f7d7da0a04e3e5dba0f022daa20c233a826e8098ff9daab7da882294eb2baa85f97d299a7e68f3284bad872bd60f57fa7348fbcb4d1b51f3b15bd530543dd128a96aed760d63bb938d32', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/0a6b1c237ab9f7d7da0a04e3e5dba0f022daa20c233a826e8098ff9daab7da882294eb2baa85f97d299a7e68f3284bad872bd60f57fa7348fbcb4d1b51f3b15bd530543dd128a96aed760d63bb938d32', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/0a6b1c237ab9f7d7da0a04e3e5dba0f022daa20c233a826e8098ff9daab7da882294eb2baa85f97d299a7e68f3284bad872bd60f57fa7348fbcb4d1b51f3b15bd530543dd128a96aed760d63bb938d32', 'width': 60}]",How to Disappear Completely,Karl Nislow,https://open.spotify.com/user/1232257435,https://api.spotify.com/v1/users/1232257435,1232257435,user,spotify:user:1232257435,,True,MzkyLDQzYjliMmQwMTljMGFlYjg1MjgwMWE5YTFjZmY1MzRhOTJmOGIyYjY=,https://api.spotify.com/v1/playlists/2LnUEhJNnA9a16BUKBDMFV/tracks,100,playlist,spotify:playlist:2LnUEhJNnA9a16BUKBDMFV
False,https://open.spotify.com/playlist/37i9dQZF1DX62qCiGEp1YH,https://api.spotify.com/v1/playlists/37i9dQZF1DX62qCiGEp1YH,37i9dQZF1DX62qCiGEp1YH,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/6aa4b42b0371455447142fbfc1e97a608d4125c9', 'width': None}]",Autumn Leaves,Spotify,https://open.spotify.com/user/spotify,https://api.spotify.com/v1/users/spotify,spotify,user,spotify:user:spotify,,True,MTU0ODc1MDcyOCwwMDAwMDAzZTAwMDAwMTY2ODFmZmJhZjUwMDAwMDE2ODk4YmNhZWRk,https://api.spotify.com/v1/playlists/37i9dQZF1DX62qCiGEp1YH/tracks,90,playlist,spotify:playlist:37i9dQZF1DX62qCiGEp1YH
False,https://open.spotify.com/playlist/3E5aXinIyFxjkMe6YW6Ybf,https://api.spotify.com/v1/playlists/3E5aXinIyFxjkMe6YW6Ybf,3E5aXinIyFxjkMe6YW6Ybf,"[{'height': 640, 'url': 'https://i.scdn.co/image/a2a5277597fb68479d40c7b972d216662d67d102', 'width': 640}]",Sofa & Weed,Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,NSw2NGUyYTRiMTEzMTdiYTZkODI5ZDgzMDc4NGE1OGQ0YjhmOTgyNmVj,https://api.spotify.com/v1/playlists/3E5aXinIyFxjkMe6YW6Ybf/tracks,4,playlist,spotify:playlist:3E5aXinIyFxjkMe6YW6Ybf
False,https://open.spotify.com/playlist/25O86VIoUzghxfrat89JRz,https://api.spotify.com/v1/playlists/25O86VIoUzghxfrat89JRz,25O86VIoUzghxfrat89JRz,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/2dfd3a59fae7a478210341eccf6f1d73da31ecf181a5ffad3c9518bb2ba1df3f4a006b0bd19abe98c18148def1fc8e5b40ecf733dc41eefc47c8066ece625b582c0698219d4b8e908a7c6e7c6e870655', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/2dfd3a59fae7a478210341eccf6f1d73da31ecf181a5ffad3c9518bb2ba1df3f4a006b0bd19abe98c18148def1fc8e5b40ecf733dc41eefc47c8066ece625b582c0698219d4b8e908a7c6e7c6e870655', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/2dfd3a59fae7a478210341eccf6f1d73da31ecf181a5ffad3c9518bb2ba1df3f4a006b0bd19abe98c18148def1fc8e5b40ecf733dc41eefc47c8066ece625b582c0698219d4b8e908a7c6e7c6e870655', 'width': 60}]",Guitar happy,Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,MTQsNTc1M2Q0NTk1MjBiZDE5YzgzY2NkZjIyNzc1NzA0YTY3ZjNlNGE4Mg==,https://api.spotify.com/v1/playlists/25O86VIoUzghxfrat89JRz/tracks,12,playlist,spotify:playlist:25O86VIoUzghxfrat89JRz
False,https://open.spotify.com/playlist/1CaM9WGkJ2peFUmJ3OxgUf,https://api.spotify.com/v1/playlists/1CaM9WGkJ2peFUmJ3OxgUf,1CaM9WGkJ2peFUmJ3OxgUf,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/22a034bf043efe9b66c96aebbde34104537c675245a5237d74f8f3095492b0b4ac3ba3a3d1a58fe47cd83cf1aadfd29d8adf1b461d0fc4b996a49594ce625b582c0698219d4b8e908a7c6e7c6e870655', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/22a034bf043efe9b66c96aebbde34104537c675245a5237d74f8f3095492b0b4ac3ba3a3d1a58fe47cd83cf1aadfd29d8adf1b461d0fc4b996a49594ce625b582c0698219d4b8e908a7c6e7c6e870655', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/22a034bf043efe9b66c96aebbde34104537c675245a5237d74f8f3095492b0b4ac3ba3a3d1a58fe47cd83cf1aadfd29d8adf1b461d0fc4b996a49594ce625b582c0698219d4b8e908a7c6e7c6e870655', 'width': 60}]",Guitars in the desert,Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,MzAsNmQ1NDRhYmJhZjY3MzYwYTYxZTcwYTI2ODE1NzA0OTMyMmNjNmUzMQ==,https://api.spotify.com/v1/playlists/1CaM9WGkJ2peFUmJ3OxgUf/tracks,27,playlist,spotify:playlist:1CaM9WGkJ2peFUmJ3OxgUf
False,https://open.spotify.com/playlist/7lWTNhZwYCZOP4qehHCevg,https://api.spotify.com/v1/playlists/7lWTNhZwYCZOP4qehHCevg,7lWTNhZwYCZOP4qehHCevg,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/c1d8b5774a7b00fa74298c227df67bb92be3d5bb', 'width': None}]","Wake Up, California driving!",Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,MTkyLDA4MDdhMWM0MWJhNTEwYjZkOTE1OTZiY2VkODI3YjMxZDdjODZiNGM=,https://api.spotify.com/v1/playlists/7lWTNhZwYCZOP4qehHCevg/tracks,172,playlist,spotify:playlist:7lWTNhZwYCZOP4qehHCevg
False,https://open.spotify.com/playlist/7ltPEbjZAA64lCC1bWWkwg,https://api.spotify.com/v1/playlists/7ltPEbjZAA64lCC1bWWkwg,7ltPEbjZAA64lCC1bWWkwg,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/a9de8d1a6dc4686bf2804f9a4c59221418e2ba3c', 'width': None}]",WESTERN slow,Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,OTIsMWU1ODUxYjhhNGVmODZmYWU5MWMwZDRkNGY5NTFjOTA2ODg0MWFjZg==,https://api.spotify.com/v1/playlists/7ltPEbjZAA64lCC1bWWkwg/tracks,81,playlist,spotify:playlist:7ltPEbjZAA64lCC1bWWkwg
False,https://open.spotify.com/playlist/6pNyHSLVn7c5A5yRlBWbKk,https://api.spotify.com/v1/playlists/6pNyHSLVn7c5A5yRlBWbKk,6pNyHSLVn7c5A5yRlBWbKk,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/c75d483d9e5adcc18aa309e2075ba7ce7659983b', 'width': None}]",MODERNO Slow,Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,ODIsNmU3MjE1YmE2NWVjYWRlMzkwYTYyZGE4MWZkMjg5OGE0ODJjNDVkYw==,https://api.spotify.com/v1/playlists/6pNyHSLVn7c5A5yRlBWbKk/tracks,66,playlist,spotify:playlist:6pNyHSLVn7c5A5yRlBWbKk
False,https://open.spotify.com/playlist/4sxNkd1ExIvTAFXLtoAjft,https://api.spotify.com/v1/playlists/4sxNkd1ExIvTAFXLtoAjft,4sxNkd1ExIvTAFXLtoAjft,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/6b1e0614f28adf7cf91070d944e409fa815cb32a', 'width': None}]",WESTERN Old Wild West Country Party,Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,MjAsYTU3Nzc2MGExMzMyMjljN2ZlOTVjMjEwMDlhYTRmYjlmYTcwOGJiNw==,https://api.spotify.com/v1/playlists/4sxNkd1ExIvTAFXLtoAjft/tracks,11,playlist,spotify:playlist:4sxNkd1ExIvTAFXLtoAjft
False,https://open.spotify.com/playlist/1YfBs69k1aOsFrqiVOXqnv,https://api.spotify.com/v1/playlists/1YfBs69k1aOsFrqiVOXqnv,1YfBs69k1aOsFrqiVOXqnv,"[{'height': 640, 'url': 'https://i.scdn.co/image/38badc06c5ce36ef288fe20f8968e2bbe0509ecf', 'width': 640}]",African / Woods / Savage,Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,NCxiMjkzMmI2NTZjYzBiMzY4MDM0NTExN2Y3YzNhYWVkNTMyZTk2YjYz,https://api.spotify.com/v1/playlists/1YfBs69k1aOsFrqiVOXqnv/tracks,3,playlist,spotify:playlist:1YfBs69k1aOsFrqiVOXqnv
False,https://open.spotify.com/playlist/2Sr0HTSTIOP1ntBUKUqzqC,https://api.spotify.com/v1/playlists/2Sr0HTSTIOP1ntBUKUqzqC,2Sr0HTSTIOP1ntBUKUqzqC,"[{'height': 640, 'url': 'https://i.scdn.co/image/e465a95428c4a34a3c2bcb1e0b2e8dff9a79756a', 'width': 640}]",Reggae,Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,NCw0NWE4MWE4ZjkwMTgwOTg3MTVlOTQ4OWRmMDM1NzQwNjFkMzBiYjZh,https://api.spotify.com/v1/playlists/2Sr0HTSTIOP1ntBUKUqzqC/tracks,2,playlist,spotify:playlist:2Sr0HTSTIOP1ntBUKUqzqC
False,https://open.spotify.com/playlist/638z0Nq6PcTDepszrogQQ6,https://api.spotify.com/v1/playlists/638z0Nq6PcTDepszrogQQ6,638z0Nq6PcTDepszrogQQ6,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/26b7f5b7c5bd99991b5a3e80186e747576efd2e038badc06c5ce36ef288fe20f8968e2bbe0509ecf4f0266630573297a3a1a53e3b677a0ceb982339471c66254705e73b6c7263bf7fa3e34a563d35906', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/26b7f5b7c5bd99991b5a3e80186e747576efd2e038badc06c5ce36ef288fe20f8968e2bbe0509ecf4f0266630573297a3a1a53e3b677a0ceb982339471c66254705e73b6c7263bf7fa3e34a563d35906', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/26b7f5b7c5bd99991b5a3e80186e747576efd2e038badc06c5ce36ef288fe20f8968e2bbe0509ecf4f0266630573297a3a1a53e3b677a0ceb982339471c66254705e73b6c7263bf7fa3e34a563d35906', 'width': 60}]",HIPPIE,Alejandro De La Barreda Heusser,https://open.spotify.com/user/aechos,https://api.spotify.com/v1/users/aechos,aechos,user,spotify:user:aechos,,True,MTAsMWQ2Y2U3NDJhMGY4YjQxYzM2NTAzNDc3OThmNzViOWM5ZTcyZTZmNw==,https://api.spotify.com/v1/playlists/638z0Nq6PcTDepszrogQQ6/tracks,8,playlist,spotify:playlist:638z0Nq6PcTDepszrogQQ6
False,https://open.spotify.com/playlist/4raHjRbuWwnXhGIeSD44xT,https://api.spotify.com/v1/playlists/4raHjRbuWwnXhGIeSD44xT,4raHjRbuWwnXhGIeSD44xT,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/9edc2709f10181522305fe4a5dd2be257140e461a3a6f367e8f877db58f561eeb18c3e77531e0d31f64122f37f01f9040325a171c340e2863286e198fdfaf41a921c4c55527d1f88cec0014fc04a32f8', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/9edc2709f10181522305fe4a5dd2be257140e461a3a6f367e8f877db58f561eeb18c3e77531e0d31f64122f37f01f9040325a171c340e2863286e198fdfaf41a921c4c55527d1f88cec0014fc04a32f8', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/9edc2709f10181522305fe4a5dd2be257140e461a3a6f367e8f877db58f561eeb18c3e77531e0d31f64122f37f01f9040325a171c340e2863286e198fdfaf41a921c4c55527d1f88cec0014fc04a32f8', 'width': 60}]",La kaña de Territorio Trail,,https://open.spotify.com/user/almasyrunner,https://api.spotify.com/v1/users/almasyrunner,almasyrunner,user,spotify:user:almasyrunner,,True,Mjg4LGRmNzhiZTYwOTFkMmVmNDEyYmVmMTJmMDcyOWY4MmU0ZWRjMGRkODk=,https://api.spotify.com/v1/playlists/4raHjRbuWwnXhGIeSD44xT/tracks,271,playlist,spotify:playlist:4raHjRbuWwnXhGIeSD44xT
False,https://open.spotify.com/playlist/6fzTT2P7POQYYmDtcwcnZD,https://api.spotify.com/v1/playlists/6fzTT2P7POQYYmDtcwcnZD,6fzTT2P7POQYYmDtcwcnZD,"[{'height': None, 'url': 'https://pl.scdn.co/images/pl/default/4985cc9118c67c054ab23d563b10f88edc6bf8d2', 'width': None}]",🏃‍♀️ run. 🏃‍,,https://open.spotify.com/user/nulall,https://api.spotify.com/v1/users/nulall,nulall,user,spotify:user:nulall,,True,ODY2LDY1MzQ2ZWVhMDlhY2VmZTFmNDMxYzkwY2EzODkyNmFjYTk1ZGNkNWM=,https://api.spotify.com/v1/playlists/6fzTT2P7POQYYmDtcwcnZD/tracks,92,playlist,spotify:playlist:6fzTT2P7POQYYmDtcwcnZD
False,https://open.spotify.com/playlist/2v0rzQJOXEsWdZyaP8IsGT,https://api.spotify.com/v1/playlists/2v0rzQJOXEsWdZyaP8IsGT,2v0rzQJOXEsWdZyaP8IsGT,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/0d7d1a88721764da22f75f1af224f4b813f1948d48fb5908fd79dcc99f2381911f015efaa9fd1c0c949ceab65e8b66d2511972ebbaeff8ae844d7508df8208a65acd1a90e47ec4914c184c92077f7c8f', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/0d7d1a88721764da22f75f1af224f4b813f1948d48fb5908fd79dcc99f2381911f015efaa9fd1c0c949ceab65e8b66d2511972ebbaeff8ae844d7508df8208a65acd1a90e47ec4914c184c92077f7c8f', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/0d7d1a88721764da22f75f1af224f4b813f1948d48fb5908fd79dcc99f2381911f015efaa9fd1c0c949ceab65e8b66d2511972ebbaeff8ae844d7508df8208a65acd1a90e47ec4914c184c92077f7c8f', 'width': 60}]",Stay,,https://open.spotify.com/user/alequijada,https://api.spotify.com/v1/users/alequijada,alequijada,user,spotify:user:alequijada,,True,MjgsYjVjNzM1NDQyZTlmMjdjYzE3NWIxMWJkZWI4YWMwNGY5ZDJiZGFkZQ==,https://api.spotify.com/v1/playlists/2v0rzQJOXEsWdZyaP8IsGT/tracks,26,playlist,spotify:playlist:2v0rzQJOXEsWdZyaP8IsGT
False,https://open.spotify.com/playlist/2dXsoXK9c2HtN3vwE2GW8n,https://api.spotify.com/v1/playlists/2dXsoXK9c2HtN3vwE2GW8n,2dXsoXK9c2HtN3vwE2GW8n,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/1c88f6ff6a60b34c63eeef57552a6a8a559de415678a0b275dc2a108cf88ad43897ab9e0a2875931946ac63b58dad59c44daa21f9af56583b0b2350da25bd940bfbdc38f69759bd269358dcf3e633945', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/1c88f6ff6a60b34c63eeef57552a6a8a559de415678a0b275dc2a108cf88ad43897ab9e0a2875931946ac63b58dad59c44daa21f9af56583b0b2350da25bd940bfbdc38f69759bd269358dcf3e633945', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/1c88f6ff6a60b34c63eeef57552a6a8a559de415678a0b275dc2a108cf88ad43897ab9e0a2875931946ac63b58dad59c44daa21f9af56583b0b2350da25bd940bfbdc38f69759bd269358dcf3e633945', 'width': 60}]",Variando,,https://open.spotify.com/user/alequijada,https://api.spotify.com/v1/users/alequijada,alequijada,user,spotify:user:alequijada,,True,MjM2LDI5YzhmYzEwN2Q4NjU5ZTEyOTBhNDU0ZDAzZWI1ODJmYWYwM2VlYmE=,https://api.spotify.com/v1/playlists/2dXsoXK9c2HtN3vwE2GW8n/tracks,259,playlist,spotify:playlist:2dXsoXK9c2HtN3vwE2GW8n
False,https://open.spotify.com/playlist/0F5CnbovsRRtgvtgJePo9U,https://api.spotify.com/v1/playlists/0F5CnbovsRRtgvtgJePo9U,0F5CnbovsRRtgvtgJePo9U,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/946ac63b58dad59c44daa21f9af56583b0b2350dce2cb283df41c592e72df1900558d8af97445aa6df90968158278b399ed123b07e513499fe928d4af86e4d26e4f5673972a7c0abc34c8cb07e5a6111', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/946ac63b58dad59c44daa21f9af56583b0b2350dce2cb283df41c592e72df1900558d8af97445aa6df90968158278b399ed123b07e513499fe928d4af86e4d26e4f5673972a7c0abc34c8cb07e5a6111', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/946ac63b58dad59c44daa21f9af56583b0b2350dce2cb283df41c592e72df1900558d8af97445aa6df90968158278b399ed123b07e513499fe928d4af86e4d26e4f5673972a7c0abc34c8cb07e5a6111', 'width': 60}]",Ok!,,https://open.spotify.com/user/alequijada,https://api.spotify.com/v1/users/alequijada,alequijada,user,spotify:user:alequijada,,True,MTg1LDRkZTBjNDY0NzE3ZDBkMWYzYmY1ODUyNTFlNzg1MWU5ODYzMGQ2OGU=,https://api.spotify.com/v1/playlists/0F5CnbovsRRtgvtgJePo9U/tracks,179,playlist,spotify:playlist:0F5CnbovsRRtgvtgJePo9U
