,date,open,close,volume,change,changePercent,vwap
397,2016-09-16,115.68,115.28,9500500.0,0.4,0.346,115.45667
398,2016-09-19,115.83,115.21,3741500.0,0.62,0.535,115.52667
399,2016-09-20,115.72,116.45,3841800.0,-0.73,-0.631,116.19333
400,2016-09-21,116.49,116.93,4528900.0,-0.44,-0.378,116.64667
401,2016-09-22,117.46,117.36,3808800.0,0.1,0.085,117.53
402,2016-09-23,116.49,117.17,2776000.0,-0.68,-0.584,117.01333
403,2016-09-26,116.8,116.53,3022400.0,0.27,0.231,116.58333
404,2016-09-27,116.95,116.88,3745400.0,0.07,0.06,116.81667
405,2016-09-28,116.38,115.18,5638900.0,1.2,1.031,115.39
406,2016-09-29,115.2,114.79,4924400.0,0.41,0.356,115.16333
407,2016-09-30,114.69,115.36,4188700.0,-0.67,-0.584,115.25333
408,2016-10-03,115.01,114.64,3085800.0,0.37,0.322,114.73333
409,2016-10-04,114.99,113.5,4742900.0,1.49,1.296,114.14333
410,2016-10-05,113.91,113.41,3720300.0,0.5,0.439,113.87333
411,2016-10-06,113.25,113.92,3900000.0,-0.67,-0.592,113.51333
412,2016-10-07,113.97,113.45,4153100.0,0.52,0.456,113.67
413,2016-10-10,114.21,114.71,3290300.0,-0.5,-0.438,114.62
414,2016-10-11,114.65,113.68,3943300.0,0.97,0.846,114.15667
415,2016-10-12,113.6,114.71,3340200.0,-1.11,-0.977,114.49333
416,2016-10-13,114.14,115.41,4464700.0,-1.27,-1.113,115.07333
417,2016-10-14,114.9,114.09,5312500.0,0.81,0.705,114.42333
418,2016-10-17,113.91,112.41,5655700.0,1.5,1.317,112.97
419,2016-10-18,112.89,111.25,6198400.0,1.64,1.453,111.85667
420,2016-10-19,111.71,111.26,6433400.0,0.45,0.403,111.38333
421,2016-10-20,111.3,110.57,7250700.0,0.73,0.656,110.73333
422,2016-10-21,113.27,113.93,10108000.0,-0.66,-0.583,113.72667
423,2016-10-24,114.25,113.57,6173500.0,0.68,0.595,113.57
424,2016-10-25,113.5,112.72,4879000.0,0.78,0.687,112.97667
425,2016-10-26,112.27,112.11,3763100.0,0.16,0.143,112.07
426,2016-10-27,112.17,112.08,2960700.0,0.09,0.08,112.11667
427,2016-10-28,112.26,112.1,3304700.0,0.16,0.143,111.99333
428,2016-10-31,112.46,112.57,4181600.0,-0.11,-0.098,112.36333
429,2016-11-01,112.65,112.25,3935600.0,0.4,0.355,112.32333
430,2016-11-02,112.1,112.39,3512500.0,-0.29,-0.259,112.32667
431,2016-11-03,112.74,111.72,3890700.0,1.02,0.905,112.03
432,2016-11-04,111.99,111.04,3457400.0,0.95,0.848,111.29
433,2016-11-07,112.0,112.82,3842400.0,-0.82,-0.732,112.66
434,2016-11-08,113.01,114.11,3300200.0,-1.1,-0.973,113.78667
435,2016-11-09,112.09,114.98,5099500.0,-2.89,-2.578,114.06667
436,2016-11-10,115.03,114.51,4437700.0,0.52,0.452,114.44333
437,2016-11-11,114.67,114.22,4331200.0,0.45,0.392,114.45
438,2016-11-14,114.99,117.86,7093200.0,-2.87,-2.496,117.11
439,2016-11-15,117.58,118.32,4447900.0,-0.74,-0.629,117.94
440,2016-11-16,118.86,119.21,5371100.0,-0.35,-0.294,119.09333
441,2016-11-17,118.89,119.45,2836600.0,-0.56,-0.471,119.07667
442,2016-11-18,119.26,120.0,3655400.0,-0.74,-0.62,119.71667
443,2016-11-21,119.8,119.5,3603300.0,0.3,0.25,119.65333
444,2016-11-22,119.5,119.69,3699100.0,-0.19,-0.159,119.62
445,2016-11-23,119.73,120.14,2860200.0,-0.41,-0.342,120.21
446,2016-11-25,120.08,120.66,1709100.0,-0.58,-0.483,120.52333
447,2016-11-28,120.38,121.82,5931700.0,-1.44,-1.196,121.30667
448,2016-11-29,120.38,120.68,6370900.0,-0.3,-0.249,120.16333
449,2016-11-30,120.22,119.27,5696100.0,0.95,0.79,119.67667
450,2016-12-01,118.96,118.47,4445000.0,0.49,0.412,118.43333
451,2016-12-02,118.0,118.24,3348700.0,-0.24,-0.203,118.15
452,2016-12-05,119.45,119.29,5191900.0,0.16,0.134,119.55333
453,2016-12-06,119.29,119.25,3368000.0,0.04,0.034,119.16667
454,2016-12-07,119.41,119.92,4059900.0,-0.51,-0.427,119.50667
455,2016-12-08,120.05,120.45,3255100.0,-0.4,-0.333,120.36667
456,2016-12-09,120.57,121.26,2623700.0,-0.69,-0.572,120.91333
457,2016-12-12,121.57,121.74,4172000.0,-0.17,-0.14,121.75
458,2016-12-13,121.78,122.68,4308000.0,-0.9,-0.739,122.45333
459,2016-12-14,122.87,122.84,4967400.0,0.03,0.024,122.87667
460,2016-12-15,122.97,122.36,4402800.0,0.61,0.496,122.49667
461,2016-12-16,122.89,123.24,10793800.0,-0.35,-0.285,123.20667
462,2016-12-19,123.23,122.99,3545500.0,0.24,0.195,123.14
463,2016-12-20,123.18,123.33,2768800.0,-0.15,-0.122,123.31333
464,2016-12-21,123.15,123.18,2762800.0,-0.03,-0.024,123.34667
465,2016-12-22,123.12,123.72,3037100.0,-0.6,-0.487,123.60333
466,2016-12-23,123.37,123.14,2164100.0,0.23,0.186,123.34667
467,2016-12-27,123.3,123.07,1919300.0,0.23,0.187,123.23
468,2016-12-28,122.93,122.68,1980200.0,0.25,0.203,122.88
469,2016-12-29,122.76,122.79,1943300.0,-0.03,-0.024,122.97
470,2016-12-30,122.79,121.72,3574600.0,1.07,0.871,122.10667
471,2017-01-03,121.86,119.62,5123800.0,2.24,1.838,120.19333
472,2017-01-04,119.0,119.48,3780800.0,-0.48,-0.403,119.13333
473,2017-01-05,119.34,119.7,4261100.0,-0.36,-0.302,119.66667
474,2017-01-06,118.93,120.76,4089200.0,-1.83,-1.539,120.26
475,2017-01-09,120.76,120.43,3021800.0,0.33,0.273,120.60667
476,2017-01-10,120.46,120.25,3108400.0,0.21,0.174,120.27667
477,2017-01-11,120.93,120.88,3565200.0,0.05,0.041,121.0
478,2017-01-12,120.3,122.1,3480700.0,-1.8,-1.496,121.53667
479,2017-01-13,122.24,121.5,2877400.0,0.74,0.605,121.61333
480,2017-01-17,120.75,122.75,4077600.0,-2.0,-1.656,122.08333
481,2017-01-18,122.81,122.71,3395000.0,0.1,0.081,122.50333
482,2017-01-19,122.24,122.18,3155200.0,0.06,0.049,122.40667
483,2017-01-20,122.26,122.26,4887100.0,0.0,0.0,122.41
484,2017-01-23,121.69,121.38,7022600.0,0.31,0.255,121.09333
485,2017-01-24,121.97,121.05,3495200.0,0.92,0.754,121.21
486,2017-01-25,121.49,121.79,3968300.0,-0.3,-0.247,121.55333
487,2017-01-26,121.86,121.88,2497300.0,-0.02,-0.016,122.00667
488,2017-01-27,122.27,122.86,3592700.0,-0.59,-0.483,122.44333
489,2017-01-30,122.81,123.02,3778000.0,-0.21,-0.171,122.84333
490,2017-01-31,123.02,122.57,3733300.0,0.45,0.366,122.67
491,2017-02-01,121.9,122.42,3233400.0,-0.52,-0.427,122.20667
492,2017-02-02,122.54,123.22,3236600.0,-0.68,-0.555,123.15333
493,2017-02-03,123.31,124.24,3183000.0,-0.93,-0.754,124.01
494,2017-02-06,124.09,124.45,2760300.0,-0.36,-0.29,124.43333
495,2017-02-07,124.95,124.59,2847200.0,0.36,0.288,124.86667
496,2017-02-08,124.58,124.67,2835200.0,-0.09,-0.072,124.84
497,2017-02-09,124.67,124.48,2493600.0,0.19,0.152,124.61333
498,2017-02-10,124.68,125.82,3681400.0,-1.14,-0.914,125.48333
499,2017-02-13,126.02,125.54,2993800.0,0.48,0.381,125.90333
500,2017-02-14,125.5,125.81,2663100.0,-0.31,-0.247,125.71667
501,2017-02-15,125.66,126.48,2974900.0,-0.82,-0.653,126.24
502,2017-02-16,126.75,126.7,3006000.0,0.05,0.039,126.94333
503,2017-02-17,126.78,127.8,3677400.0,-1.02,-0.805,127.45333
504,2017-02-21,127.16,128.04,4495200.0,-0.88,-0.692,127.84
505,2017-02-22,127.52,127.85,3670700.0,-0.33,-0.259,127.45333
506,2017-02-23,127.93,128.27,3178000.0,-0.34,-0.266,128.20333
507,2017-02-24,128.36,128.65,3537200.0,-0.29,-0.226,128.38
508,2017-02-27,127.68,126.99,5184000.0,0.69,0.54,127.17333
509,2017-02-28,127.08,127.65,4619300.0,-0.57,-0.449,127.38667
510,2017-03-01,128.02,129.05,5471600.0,-1.03,-0.805,128.89
511,2017-03-02,129.05,128.23,6738100.0,0.82,0.635,128.73
512,2017-03-03,128.23,127.9,4067700.0,0.33,0.257,128.0
513,2017-03-06,127.9,128.03,3271500.0,-0.13,-0.102,127.92333
514,2017-03-07,128.06,128.07,3332400.0,-0.01,-0.008,127.90667
515,2017-03-08,128.07,128.09,3571700.0,-0.02,-0.016,127.97333
516,2017-03-09,127.95,128.14,3265700.0,-0.19,-0.148,128.18333
517,2017-03-10,128.56,127.98,3178900.0,0.58,0.451,128.09667
518,2017-03-13,128.01,127.61,3130800.0,0.4,0.312,127.74333
519,2017-03-14,127.65,127.8,2492700.0,-0.15,-0.118,127.84333
520,2017-03-15,128.21,127.88,3529300.0,0.33,0.257,127.88333
521,2017-03-16,128.3,127.98,3945700.0,0.32,0.249,128.27
522,2017-03-17,128.57,128.64,12532700.0,-0.07,-0.054,129.01333
523,2017-03-20,128.99,128.78,3415500.0,0.21,0.163,128.91
524,2017-03-21,129.22,128.52,4062400.0,0.7,0.542,128.81667
525,2017-03-22,128.58,129.1,3174200.0,-0.52,-0.404,128.88667
526,2017-03-23,129.14,129.0,2774500.0,0.14,0.108,129.13333
527,2017-03-24,129.38,129.34,3568200.0,0.04,0.031,129.39333
528,2017-03-27,129.08,129.49,2540400.0,-0.41,-0.318,129.44333
529,2017-03-28,129.46,129.45,3487400.0,0.01,0.008,129.38667
530,2017-03-29,129.0,128.84,3197800.0,0.16,0.124,129.04667
531,2017-03-30,128.75,129.32,2018000.0,-0.57,-0.443,129.15
532,2017-03-31,129.39,129.61,3041700.0,-0.22,-0.17,129.7
533,2017-04-03,129.5,129.61,3287100.0,-0.11,-0.085,129.39333
534,2017-04-04,129.14,129.29,3414000.0,-0.15,-0.116,129.15667
535,2017-04-05,129.89,130.41,4052200.0,-0.52,-0.4,130.54667
536,2017-04-06,130.31,130.15,3856900.0,0.16,0.123,130.25667
537,2017-04-07,130.02,129.96,2176600.0,0.06,0.046,129.99333
538,2017-04-10,129.95,129.98,2709300.0,-0.03,-0.023,130.05
539,2017-04-11,130.62,131.2,3677600.0,-0.58,-0.444,130.74667
540,2017-04-12,131.31,131.26,3195500.0,0.05,0.038,131.23
541,2017-04-13,131.0,130.76,2429200.0,0.24,0.183,130.82333
542,2017-04-17,131.25,131.35,3236400.0,-0.1,-0.076,131.37667
543,2017-04-18,132.01,132.3,3617400.0,-0.29,-0.22,132.3
544,2017-04-19,132.64,132.64,3132800.0,0.0,0.0,132.66
545,2017-04-20,132.65,133.27,2697300.0,-0.62,-0.467,133.11667
546,2017-04-21,133.55,133.41,3466100.0,0.14,0.105,133.48
547,2017-04-24,134.24,134.23,5041000.0,0.01,0.007,134.08333
548,2017-04-25,138.14,141.7,10893800.0,-3.56,-2.577,140.29
549,2017-04-26,141.7,140.84,7132200.0,0.86,0.607,141.06
550,2017-04-27,141.88,140.87,5183700.0,1.01,0.712,141.50333
551,2017-04-28,140.39,139.93,4779900.0,0.46,0.328,140.15667
552,2017-05-01,139.86,141.15,3747200.0,-1.29,-0.922,140.81333
553,2017-05-02,140.98,141.23,3774100.0,-0.25,-0.177,141.25333
554,2017-05-03,142.2,142.62,4278400.0,-0.42,-0.295,142.24
555,2017-05-04,142.62,143.45,4178800.0,-0.83,-0.582,143.12667
556,2017-05-05,143.42,143.96,2452700.0,-0.54,-0.377,143.50667
557,2017-05-08,143.93,144.24,2813000.0,-0.31,-0.215,144.13333
558,2017-05-09,144.09,144.36,3053800.0,-0.27,-0.187,144.44667
559,2017-05-10,143.86,144.52,2273300.0,-0.66,-0.459,144.29667
560,2017-05-11,144.08,144.21,1941900.0,-0.13,-0.09,144.00667
561,2017-05-12,144.5,145.36,2747900.0,-0.86,-0.595,145.10667
562,2017-05-15,145.43,146.28,3332800.0,-0.85,-0.584,146.03667
563,2017-05-16,146.55,147.29,3540900.0,-0.74,-0.505,147.08
564,2017-05-17,147.29,146.41,3875600.0,0.88,0.597,146.70333
565,2017-05-18,146.41,147.01,2730900.0,-0.6,-0.41,146.68667
566,2017-05-19,147.25,148.15,4071200.0,-0.9,-0.611,147.94
567,2017-05-22,148.3,148.19,3294500.0,0.11,0.074,148.33333
568,2017-05-23,148.22,147.82,3262300.0,0.4,0.27,148.0
569,2017-05-24,147.94,149.5,3348900.0,-1.56,-1.054,148.83
570,2017-05-25,149.81,149.78,3408100.0,0.03,0.02,149.66667
571,2017-05-26,149.87,149.86,3258200.0,0.01,0.007,149.78333
572,2017-05-30,149.95,149.93,3113900.0,0.02,0.013,149.92667
573,2017-05-31,150.12,150.89,6415700.0,-0.77,-0.513,150.54667
574,2017-06-01,150.79,152.39,4349800.0,-1.6,-1.061,151.71
575,2017-06-02,152.52,153.74,4316700.0,-1.22,-0.8,153.26333
576,2017-06-05,153.63,152.79,2633700.0,0.84,0.547,153.07
577,2017-06-06,152.37,151.23,3661900.0,1.14,0.748,151.67667
578,2017-06-07,151.23,151.94,2922900.0,-0.71,-0.469,151.56
579,2017-06-08,151.94,151.43,3709900.0,0.51,0.336,151.53
580,2017-06-09,151.88,151.48,4143100.0,0.4,0.263,151.46
581,2017-06-12,151.48,148.47,5902600.0,3.01,1.987,149.33
582,2017-06-13,148.86,149.82,4267700.0,-0.96,-0.645,149.56333
583,2017-06-14,150.32,150.68,2675500.0,-0.36,-0.239,150.55667
584,2017-06-15,149.9,151.17,2517500.0,-1.27,-0.847,150.78
585,2017-06-16,150.98,151.99,5443900.0,-1.01,-0.669,151.93333
586,2017-06-19,152.39,153.14,3263800.0,-0.75,-0.492,152.72
587,2017-06-20,154.27,154.07,3614400.0,0.2,0.13,154.39667
588,2017-06-21,154.18,153.73,2448500.0,0.45,0.292,153.92
589,2017-06-22,153.78,154.8,2003800.0,-1.02,-0.663,154.46333
590,2017-06-23,155.0,154.64,2214700.0,0.36,0.232,154.84
591,2017-06-26,155.18,153.96,2360900.0,1.22,0.786,154.31333
592,2017-06-27,154.0,153.72,2139000.0,0.28,0.182,154.0
593,2017-06-28,154.04,154.3,1302800.0,-0.26,-0.169,154.24
594,2017-06-29,154.58,153.13,1975900.0,1.45,0.938,153.28667
595,2017-06-30,153.3,153.16,2508200.0,0.14,0.091,153.21667
596,2017-07-03,153.44,152.5,1100700.0,0.94,0.613,152.95
597,2017-07-05,152.82,153.07,2497300.0,-0.25,-0.164,152.87667
598,2017-07-06,152.7,153.09,2019800.0,-0.39,-0.255,152.96
599,2017-07-07,153.37,156.27,4117800.0,-2.9,-1.891,155.32667
600,2017-07-10,156.28,155.52,2402200.0,0.76,0.486,155.73667
601,2017-07-11,155.09,154.91,2008800.0,0.18,0.116,154.93333
602,2017-07-12,155.41,156.58,2094900.0,-1.17,-0.753,156.2
603,2017-07-13,156.49,155.04,3169700.0,1.45,0.927,155.30667
604,2017-07-14,154.99,155.28,2440200.0,-0.29,-0.187,155.17
605,2017-07-17,155.43,155.26,2408700.0,0.17,0.109,155.13333
606,2017-07-18,155.0,153.96,3890300.0,1.04,0.671,154.2
607,2017-07-19,154.13,153.89,3072200.0,0.24,0.156,153.94333
608,2017-07-20,154.03,154.21,2240200.0,-0.18,-0.117,154.32667
609,2017-07-21,154.06,153.92,3522400.0,0.14,0.091,153.97
610,2017-07-24,154.0,151.85,5307400.0,2.15,1.396,152.61333
611,2017-07-25,157.75,159.07,9511400.0,-1.32,-0.837,158.53
612,2017-07-26,158.76,156.51,4679000.0,2.25,1.417,157.06333
613,2017-07-27,156.42,156.95,4624100.0,-0.53,-0.339,156.64
614,2017-07-28,156.36,155.85,3964500.0,0.51,0.326,155.86
615,2017-07-31,155.92,155.14,4272400.0,0.78,0.5,155.47
616,2017-08-01,154.98,154.04,4185100.0,0.94,0.607,154.55
617,2017-08-02,153.76,156.59,3326000.0,-2.83,-1.841,155.65
618,2017-08-03,156.56,154.72,3666100.0,1.84,1.175,155.3
619,2017-08-04,154.61,153.82,4435400.0,0.79,0.511,153.95667
620,2017-08-07,154.14,154.97,3252100.0,-0.83,-0.538,154.78667
621,2017-08-08,154.67,154.92,4234300.0,-0.25,-0.162,154.75667
622,2017-08-09,155.3,154.92,3006500.0,0.38,0.245,154.98333
623,2017-08-10,154.33,156.62,3874500.0,-2.29,-1.484,156.02333
624,2017-08-11,156.88,157.3,2925000.0,-0.42,-0.268,157.44333
625,2017-08-14,157.45,157.26,2809100.0,0.19,0.121,157.20667
626,2017-08-15,157.84,157.62,2160100.0,0.22,0.139,157.84667
627,2017-08-16,157.89,158.9,2921800.0,-1.01,-0.64,158.62667
628,2017-08-17,158.75,157.89,3071600.0,0.86,0.542,158.41
629,2017-08-18,157.99,157.76,2595700.0,0.23,0.146,157.68667
630,2017-08-21,158.17,158.36,2195100.0,-0.19,-0.12,158.18
631,2017-08-22,158.5,159.64,2122600.0,-1.14,-0.719,159.32333
632,2017-08-23,159.3,158.81,2190700.0,0.49,0.308,158.85333
633,2017-08-24,159.11,158.41,1634800.0,0.7,0.44,158.80667
634,2017-08-25,158.89,158.82,2019600.0,0.07,0.044,158.89667
635,2017-08-28,159.04,159.67,2027300.0,-0.63,-0.396,159.43
636,2017-08-29,159.2,159.38,3283400.0,-0.18,-0.113,159.29
637,2017-08-30,158.4,159.53,2236500.0,-1.13,-0.713,159.16333
638,2017-08-31,159.77,159.97,2717000.0,-0.2,-0.125,159.77333
639,2017-09-01,159.87,159.81,1878300.0,0.06,0.038,159.83667
640,2017-09-05,159.0,159.1,4000500.0,-0.1,-0.063,158.98333
641,2017-09-06,159.23,158.22,4143300.0,1.01,0.634,158.60333
642,2017-09-07,158.47,159.9,2965400.0,-1.43,-0.902,159.43333
643,2017-09-08,159.53,159.71,2984200.0,-0.18,-0.113,159.75667
644,2017-09-11,160.0,161.53,2333600.0,-1.53,-0.956,161.05667
645,2017-09-12,160.21,156.33,10324100.0,3.88,2.422,157.60667
646,2017-09-13,156.74,157.0,4705600.0,-0.26,-0.166,156.92667
647,2017-09-14,157.0,157.0,3109700.0,0.0,0.0,156.8
648,2017-09-15,157.79,156.92,7425100.0,0.87,0.551,157.26667
649,2017-09-18,157.72,156.68,3831900.0,1.04,0.659,156.94
650,2017-09-19,157.27,157.43,3554600.0,-0.16,-0.102,157.22
651,2017-09-20,157.9,159.88,3641100.0,-1.98,-1.254,159.17667
652,2017-09-21,159.87,159.03,2503400.0,0.84,0.525,159.21
653,2017-09-22,158.88,158.91,2442700.0,-0.03,-0.019,159.07
654,2017-09-25,158.47,156.26,3661500.0,2.21,1.395,157.01667
655,2017-09-26,156.25,153.35,6420000.0,2.9,1.856,154.48667
656,2017-09-27,153.51,154.05,3915900.0,-0.54,-0.352,154.06
657,2017-09-28,156.16,157.49,4210200.0,-1.33,-0.852,157.09333
658,2017-09-29,157.51,156.68,3670100.0,0.83,0.527,156.94667
659,2017-10-02,156.0,156.96,2407000.0,-0.96,-0.615,156.64667
660,2017-10-03,156.75,156.86,2188400.0,-0.11,-0.07,156.89333
661,2017-10-04,156.83,157.21,1823100.0,-0.38,-0.242,157.09333
662,2017-10-05,157.3,158.8,2796000.0,-1.5,-0.954,158.34
663,2017-10-06,158.58,159.6,3548500.0,-1.02,-0.643,159.43667
664,2017-10-09,159.61,160.12,2120000.0,-0.51,-0.32,160.03667
665,2017-10-10,159.69,160.58,2909600.0,-0.89,-0.557,160.58333
666,2017-10-11,160.9,163.15,3572500.0,-2.25,-1.398,162.32333
667,2017-10-12,162.99,163.91,3023600.0,-0.92,-0.564,163.69333
668,2017-10-13,164.45,165.37,2957400.0,-0.92,-0.559,164.98667
669,2017-10-16,165.44,165.01,2132300.0,0.43,0.26,165.06333
670,2017-10-17,164.92,165.4,2379700.0,-0.48,-0.291,165.39
671,2017-10-18,165.29,165.77,2798300.0,-0.48,-0.29,165.30333
672,2017-10-19,165.82,166.5,2478100.0,-0.68,-0.41,166.12333
673,2017-10-20,167.23,166.3,5577700.0,0.93,0.556,166.56667
674,2017-10-23,166.1,163.34,6214800.0,2.76,1.662,164.17667
675,2017-10-24,165.26,163.88,7855200.0,1.38,0.835,164.65333
676,2017-10-25,163.41,163.58,3716200.0,-0.17,-0.104,163.9
677,2017-10-26,164.14,164.01,2934400.0,0.13,0.079,164.13667
678,2017-10-27,164.09,165.39,2298100.0,-1.3,-0.792,165.00333
679,2017-10-30,165.0,166.23,2051000.0,-1.23,-0.745,165.82
680,2017-10-31,166.25,166.91,2873000.0,-0.66,-0.397,166.81667
681,2017-11-01,165.72,166.37,2186100.0,-0.65,-0.392,166.64333
682,2017-11-02,166.99,168.1,2291000.0,-1.11,-0.665,167.69
683,2017-11-03,168.0,168.65,1959500.0,-0.65,-0.387,168.56667
684,2017-11-06,168.9,170.07,3087700.0,-1.17,-0.693,169.69667
685,2017-11-07,170.1,170.77,2506000.0,-0.67,-0.394,170.37
686,2017-11-08,170.17,170.1,2605000.0,0.07,0.041,170.15667
687,2017-11-09,168.72,167.0,4219000.0,1.72,1.019,167.43333
688,2017-11-10,166.4,165.59,4226800.0,0.81,0.487,165.30333
689,2017-11-13,165.47,167.37,2605600.0,-1.9,-1.148,166.8
690,2017-11-14,166.84,168.11,2180900.0,-1.27,-0.761,167.7
691,2017-11-15,167.69,167.32,2019300.0,0.37,0.221,167.72
692,2017-11-16,167.68,168.09,2293400.0,-0.41,-0.245,168.17
693,2017-11-17,167.54,166.72,2221400.0,0.82,0.489,166.86
694,2017-11-20,167.33,166.93,2442300.0,0.4,0.239,167.18
695,2017-11-21,167.55,168.3,2653100.0,-0.75,-0.448,168.35667
696,2017-11-22,169.27,169.05,2719200.0,0.22,0.13,169.35667
697,2017-11-24,168.88,169.11,963200.0,-0.23,-0.136,169.16333
698,2017-11-27,168.9,168.96,2082400.0,-0.06,-0.036,168.74333
699,2017-11-28,169.23,171.34,2909900.0,-2.11,-1.247,170.58667
700,2017-11-29,171.7,170.43,4590300.0,1.27,0.74,170.5
701,2017-11-30,170.24,171.97,6023700.0,-1.73,-1.016,171.49333
702,2017-12-01,172.77,172.87,4279200.0,-0.1,-0.058,172.13667
703,2017-12-04,173.27,170.65,3943100.0,2.62,1.512,171.52
704,2017-12-05,173.64,172.99,3228700.0,0.65,0.374,173.23333
705,2017-12-06,173.48,173.48,2618700.0,0.0,0.0,173.64
706,2017-12-07,172.55,172.91,2284800.0,-0.36,-0.209,172.70667
707,2017-12-08,173.04,173.15,2241100.0,-0.11,-0.064,173.06667
708,2017-12-11,172.94,173.25,2340800.0,-0.31,-0.179,172.90667
709,2017-12-12,173.0,172.23,2805900.0,0.77,0.445,172.42667
710,2017-12-13,172.44,173.55,2554000.0,-1.11,-0.644,173.30333
711,2017-12-14,173.66,173.14,2666900.0,0.52,0.299,173.35
712,2017-12-15,174.3,174.06,7435200.0,0.24,0.138,174.27667
713,2017-12-18,174.87,174.2,2426300.0,0.67,0.383,174.69667
714,2017-12-19,174.39,173.39,3122500.0,1.0,0.573,173.79
715,2017-12-20,173.83,172.17,2749400.0,1.66,0.955,172.58667
716,2017-12-21,172.6,171.85,2343300.0,0.75,0.435,172.09
717,2017-12-22,171.82,171.42,3234100.0,0.4,0.233,171.33667
718,2017-12-26,171.09,171.29,1280200.0,-0.2,-0.117,171.25
719,2017-12-27,171.33,172.67,1596800.0,-1.34,-0.782,172.08667
720,2017-12-28,173.26,173.1,1800100.0,0.16,0.092,173.09
721,2017-12-29,172.98,172.12,2201800.0,0.86,0.497,172.34
722,2018-01-02,173.73,173.22,3696900.0,0.51,0.294,173.45333
723,2018-01-03,173.23,172.49,3789600.0,0.74,0.427,172.71
724,2018-01-04,173.24,173.7,2756400.0,-0.46,-0.266,173.52
725,2018-01-05,174.0,174.05,3737700.0,-0.05,-0.029,174.15
726,2018-01-08,173.74,173.93,2060800.0,-0.19,-0.109,173.69
727,2018-01-09,174.23,173.54,2674300.0,0.69,0.396,173.59333
728,2018-01-10,173.5,173.51,2172500.0,-0.01,-0.006,173.32667
729,2018-01-11,173.56,173.39,3078000.0,0.17,0.098,173.34667
730,2018-01-12,173.36,173.57,2901600.0,-0.21,-0.121,173.41333
731,2018-01-16,173.62,173.68,3662600.0,-0.06,-0.035,173.65667
732,2018-01-17,174.35,174.98,4129600.0,-0.63,-0.361,174.85
733,2018-01-18,175.19,174.57,2154800.0,0.62,0.354,174.64
734,2018-01-19,174.99,176.12,3746300.0,-1.13,-0.646,175.71333
735,2018-01-22,175.97,176.21,3217900.0,-0.24,-0.136,176.21667
736,2018-01-23,175.57,176.81,3197600.0,-1.24,-0.706,176.47
737,2018-01-24,177.3,176.12,2810800.0,1.18,0.666,176.22333
738,2018-01-25,176.4,175.66,2815800.0,0.74,0.42,175.64667
739,2018-01-26,175.67,178.36,3957700.0,-2.69,-1.531,177.25667
740,2018-01-29,178.3,177.77,6091900.0,0.53,0.297,177.90333
741,2018-01-30,177.1,172.48,9613000.0,4.62,2.609,173.66667
742,2018-01-31,173.6,171.14,7004200.0,2.46,1.417,171.90333
743,2018-02-01,170.27,171.9,4751300.0,-1.63,-0.957,171.44333
744,2018-02-02,170.8,169.38,4604500.0,1.42,0.831,170.36667
745,2018-02-05,168.61,163.85,7309300.0,4.76,2.823,162.39
746,2018-02-06,158.35,165.18,7020000.0,-6.83,-4.313,163.16
747,2018-02-07,164.86,165.71,4974000.0,-0.85,-0.516,166.16333
748,2018-02-08,165.69,158.97,5656000.0,6.72,4.056,161.15333
749,2018-02-09,159.98,160.8,7187100.0,-0.82,-0.513,159.33667
750,2018-02-12,162.37,163.9,5255900.0,-1.53,-0.942,163.76333
751,2018-02-13,163.0,162.4,5406000.0,0.6,0.368,162.65
752,2018-02-14,161.44,159.99,5865600.0,1.45,0.898,160.56333
753,2018-02-15,161.14,160.78,5012100.0,0.36,0.223,160.37
754,2018-02-16,159.47,157.79,7165800.0,1.68,1.053,158.48333
755,2018-02-20,157.0,157.16,5211100.0,-0.16,-0.102,157.53333
756,2018-02-21,157.76,158.64,7833400.0,-0.88,-0.558,159.18667
757,2018-02-22,158.95,160.66,4398200.0,-1.71,-1.076,160.32
758,2018-02-23,161.44,163.06,4272400.0,-1.62,-1.003,162.60333
759,2018-02-26,164.0,163.58,4525200.0,0.42,0.256,163.54333
760,2018-02-27,164.19,160.66,4907500.0,3.53,2.15,161.93333
761,2018-02-28,160.43,157.74,6116800.0,2.69,1.677,158.89
762,2018-03-01,157.8,155.7,5609000.0,2.1,1.331,157.11333
763,2018-03-02,148.91,148.27,11754300.0,0.64,0.43,148.52
764,2018-03-05,148.28,151.03,6397800.0,-2.75,-1.855,150.14333
765,2018-03-06,151.25,151.2,5015400.0,0.05,0.033,151.01333
766,2018-03-07,149.86,152.38,4492000.0,-2.52,-1.682,151.6
767,2018-03-08,152.73,154.44,4291400.0,-1.71,-1.12,153.9
768,2018-03-09,155.62,157.24,5076500.0,-1.62,-1.041,156.60333
769,2018-03-12,157.74,157.74,4461500.0,0.0,0.0,158.23333
770,2018-03-13,158.56,158.22,4333100.0,0.34,0.214,158.77333
771,2018-03-14,159.0,158.24,3879000.0,0.76,0.478,158.33
772,2018-03-15,158.71,161.61,5925700.0,-2.9,-1.827,160.78333
773,2018-03-16,161.88,162.36,14293800.0,-0.48,-0.297,162.39
774,2018-03-19,162.0,159.01,4307600.0,2.99,1.846,159.86
775,2018-03-20,159.75,159.38,3105100.0,0.37,0.232,159.76667
776,2018-03-21,160.0,158.66,3871900.0,1.34,0.838,159.12
